author,score,affiliation
Lorna Garnier,4.667784599041102,"Department of Immunology, Centre Hospitalier Lyon Sud, Hospices Civils de Lyon, Lyon, France."
Karl Balabanian,4.667310919833166,"Université de Paris, Institut de Recherche Saint Louis, EMiLy, INSERM U1160, Paris 75010, France; OPALE Carnot Institute, The Organization for Partnerships in Leukemia, Hôpital Saint-Louis, Paris 75010, France."
Edouard Forcade,4.661695082044305,"CNRS-UMR 5164 Immuno ConcEpT, Bordeaux University, Bordeaux, France."
A Servettaz,4.627748323772471,"CHU de REIMS, Service de Médecine Interne, Maladies Infectieuses, Immunologie Clinique, Reims, France."
L Darnige,4.622791270273195,"Service d'Hématologie Biologique, Hôpital Européen Georges-Pompidou, 20-40, rue Leblanc, 75908 Paris cedex 15, France. luc.darnige@hop.egp.ap-hop-paris.fr"
P Chrétien,4.613948029651888,"Clinical Immunology laboratory, Université Paris-Saclay, AP-HP, Le Kremlin-Bicêtre, France; UTCBS, CNRS UMR 8258, Inserm U1267, faculté de pharmacie de Paris, université de Paris, France."
Philippe Dieude,4.608268271247997,"Département de Rhumatologie, Hôpital Bichat, Assistance Publique Hôpitaux de Paris, Paris, France."
C de Roux-Serratrice,4.607446793307121,"Service de Médecine Interne, Hĵpital de la Timone, Marseille, France."
Y Simoni,4.605077887471126,"INSERM, U986, Hospital Cochin/St Vincent de Paul, Université Paris Descartes, Paris, France."
Evelyne Jouvin-Marche,4.593885270134242,"Institute for Advanced Biosciences, Research Centre Université Grenoble Alpes (UGA)-Inserm U1209-CNRS UMR 5309, La Tronche, France."
F Aubin,4.592036082035044,"Université de Franche Comté, EA3181, IFR133 et Service de Dermatologie, CHU de Besançon, 2 place Saint-Jacques 25030 Besançon cedex, France. francois.aubin@univ-fcomte.fr"
Q Fan,4.590421008090278,"Institut Cochin de Génétique Moléculaire-EA 1501, Université Paris V, CHU Cochin-Port-Royal, France."
Gabriel Baron,4.587209487373835,"AP-HP, Hôpital Hôtel-Dieu, Centre d'Epidémiologie Clinique, Paris, Université Paris Descartes-Sorbonne Paris Cité, Paris, France."
Cécile Picard,4.581839018473462,"Department of Pathology, Groupement Hospitalier Est, Hospices Civils de Lyon, UCBL Lyon 1 University, Lyon, France."
Julien Henry,4.578842082791032,"APHP, Service de Rhumatologie, CHU Bicêtre, Le Kremlin Bicêtre, France."
V Queyrel,4.575888519010578,"Service de médecine interne, hôpital de l'Archet, 06200 Nice, France."
F Guillemin,4.572143006260485,"Université de Lorraine, Paris Descartes University, APEMAC, EA 4360, Nancy, France CHU de Nancy, Clinical Epidemiology and Evaluation Department, Nancy, France."
Dan Lipsker,4.567348371906791,"Dermatologic Clinic, Faculty of Medicine, University of Strasbourg, Strasbourg, France."
C Belizna,4.560284830225276,"Service de médecine interne, CHU d'Angers, 49100 Angers, France."
Philippe Gaubert,4.5599464823317355,"Laboratoire Evolution et Diversité Biologique (EDB), CNRS/UPS/IRD, Université Toulouse III Paul Sabatier - Bâtiment 4R1, Toulouse cedex 9, France."
Olivier Vittecoq,4.558697716647696,"Department of Rheumatology, Rouen University Hospital & Inserm U905, Rouen, France. olivier.vittecoq@chu-rouen.fr"
Isabella Annesi-Maesano,4.558495915736691,"Epidémiologie des Maladies Allergiques et Respiratoires (EPAR), Faculté de Médecine Saint-Antoine, Sorbonne Université, Institut Pierre Louis d'Epidémiologie et de Santé Publique (IPLESP UMRS 1136), Paris, France."
Pascale Jeannin,4.553292385522317,"Université d'Angers, INSERM, CRCINA, Angers, France.
CHU Angers, Service d'Immunologie et Allergologie, Angers, France."
Yves Delneste,4.553292385522317,"Université d'Angers, INSERM, CRCINA, Angers, France.
CHU Angers, Service d'Immunologie et Allergologie, Angers, France."
Nicolas Noël,4.55042019552789,"Université Paris-Saclay, APHP, Service de Médecine Interne et Immunologie Clinique, CHU Bicêtre, 78 Rue du Général Leclerc, Le Kremlin Bicêtre 94270, France; Faculté de Médecine Paris Saclay, Le Kremlin Bicêtre, France; UMR CEA/INSERM U1184/Université Paris-Saclay, Centre de recherche des maladies virales, autoimmunes, hématologiques et bactériennes (IMVA-HB), Le Kremlin Bicêtre, France. Electronic address: nicolas.noel@aphp.fr."
Camille Chenevier-Gobeaux,4.548780844984509,"Département de Biochimie, Hôpital Cochin, Université Paris Descartes, PRES Sorbonne Paris Cité, Assistance Publique Hôpitaux de Paris, Paris, France."
Sylvain Perruche,4.541036960511498,"INSERM, UMR1098, F-25000 Besançon, France; Université Bourgogne Franche-Comté, UMR1098, F-25000 Besançon, France; Etablissement Français du Sang Bourgogne Franche-Comté, UMR1098, F-25000 Besançon, France; and LabEx LipSTIC, ANR-11-LABX-0021, FHU INCREASE, F-25000 Besançon, France sylvain.perruche@inserm.fr."
Hervé Levesque,4.53845880289526,"Department of Internal Medicine, CHU Clermont-Ferrand, Clermont-Ferrand, France."
Christine Gaboriaud,4.5337318145912135,"Institute of Structural Biology (IBS), Univ. Grenoble Alpes, CEA, CNRS, IBS, F-38000 Grenoble, France."
Véronique Rossi,4.5337318145912135,"Institute of Structural Biology (IBS), Univ. Grenoble Alpes, CEA, CNRS, IBS, F-38000 Grenoble, France."
Fanny Fouyssac,4.531603140465443,"Service de Médecine Infantile II, Hôpital d'Enfants, University Hospital of Nancy , Vandoeuvre-lès-Nancy , France."
N Morel,4.517932226767642,"Service de médecine interne, centre de référence maladies auto-immunes et systémiques rares, pôle médecine, université René-Descartes, hôpital Cochin, AP-HP, 27, rue du Faubourg-Saint-Jacques, 75679 Paris cedex 14, France."
L Chabanne,4.515176320884021,"Médecine interne - Département des Animaux de Compagnie, Ecole Nationale Vétérinaire de Lyon, BP 83, 69 280 Marcy L'Etoile, France."
Baptiste Chevet,4.511891669824749,"Division of Rheumatology, Mayo Clinic, Rochester, 200 First Street SW, MN, 55905, USA.
Division of Rheumatology, Brest Teaching Hospital; LBAI, UMR1227, Univ Brest, Inserm, CHU de Brest, Brest, France."
N Abuaf,4.50539129621221,"CHU Saint-Antoine, Université Pierre and Marie Curie, Paris, France."
Carine Farkh,4.4992989165130215,"Service d'Immunologie « Autoimmunité, Hypersensibilités et Biothérapies », Hôpital Bichat, Assistance Publique Hôpitaux de Paris, Paris, France."
Samia Boussouar,4.49607951356123,"Sorbonne Université, APHP, Hôpital La Pitié-Salpêtrière, Unité d'Imagerie Cardiovasculaire et Thoracique (ICT), Paris, France."
Véronique Baudouin,4.487874635965535,"Hôpital Universitaire Robert Debré, Néphrologie pédiatrique, Paris, France."
Natalia Cabrera,4.482087722297493,"Department of Pediatric Rheumatology , Hôpital Femme Mère Enfant, Hospices Civils de Lyon, Claude Bernard University Lyon 1, University of Lyon , Lyon , France."
V Ricchiuti,4.4799330877746995,"Institut de Biologie Moléculaire et Cellulaire, UPR 9021 CNRS, Strasbourg, France."
Saskia Ingen-Housz-Oro,4.468115384174918,"Service de Dermatologie, AP-HP, Hôpital Mondor, Univ Paris Est Créteil EpidermE, Créteil."
Emmanuel Ribeiro,4.4680405593108,"Department of Internal Medicine, Saint André, Bordeaux University Hospital, 33076 Bordeaux, France."
Jean-Philippe Guegan,4.4680405593108,"Explicyte, 229 Cours de l'Argonne, 33000 Bordeaux, France."
Nathalie Merillon,4.4680405593108,"UMR-CNRS 5164, ImmunoConcept, University of Bordeaux, 33076 Bordeaux, France."
Maya Saleh,4.4680405593108,"UMR-CNRS 5164, ImmunoConcept, University of Bordeaux, 33076 Bordeaux, France."
Agathe Vermorel,4.4680405593108,"Nephrology Department, Bordeaux University Hospital, 33076 Bordeaux, France."
Andréa Boizard-Moracchini,4.4680405593108,"UMR-CNRS 5164, ImmunoConcept, University of Bordeaux, 33076 Bordeaux, France."
Sonia Burrel,4.461206465186667,"Sorbonne Université, Institut Pierre Louis d'Epidémiologie et de Santé Publique (IPLESP), INSERM U1136, Paris, France; Sorbonne Université, AP-HP, Hôpital La Pitié-Salpêtrière, Service de Virologie, Paris, France."
N Martin Silva,4.461059094836188,"Service de médecine interne, CHU de Caen, 14003 Caen, France."
Pascal Leprince,4.4602524402035835,"Sorbonne Université, AP-HP, Hôpital La Pitié-Salpêtrière, Service de Chirurgie Cardio-Thoracique, Paris, France."
Guillaume Lebreton,4.4602524402035835,"Sorbonne Université, AP-HP, Hôpital La Pitié-Salpêtrière, Service de Chirurgie Cardio-Thoracique, Paris, France."
Guillaume Hékimian,4.4602524402035835,"Sorbonne Université, Assistance Publique-Hôpitaux de Paris (AP-HP), Hôpital La Pitié-Salpêtrière, Service de Médecine Intensive Réanimation, Paris, France. Electronic address: guillaume.hekimian@aphp.fr."
Juliette Chommeloux,4.4602524402035835,"Sorbonne Université, Assistance Publique-Hôpitaux de Paris (AP-HP), Hôpital La Pitié-Salpêtrière, Service de Médecine Intensive Réanimation, Paris, France."
Olivier Huck,4.44646770467442,"INSERM, UMR 1260 'Osteoarticular and Dental Regenerative Nanomedicine', Faculté de Médecine, Fédération de Médecine Translationnelle de Strasbourg (FMTS), Strasbourg, France.
Faculté de Chirurgie Dentaire, Université de Strasbourg, Strasbourg, France.
Pôle de Médecine et de Chirurgie Bucco-Dentaires, Hôpitaux Universitaires de Strasbourg, Strasbourg, France."
P Lesprit,4.4387959759876985,"Department of Infectious Diseases, Hôpital Saint-Louis, Paris, France."
Pierre-Yves Jeandel,4.435904803433326,"Department of Internal Medicine, Archet-1 Hospital, University of Nice-Sophia-Antipolis, Nice, France."
Maëlle Plawecki,4.434193534845205,"Laboratoire d'Immunologie, pôle de Biologie, CHU Grenoble Alpes, Grenoble, France."
Agnes Duquesne,4.431942039022337,"Department of Pediatric Rheumatology , Hôpital Femme Mère Enfant, Hospices Civils de Lyon, Claude Bernard University Lyon 1, University of Lyon , Lyon , France."
J Haroche,4.424907163579831,"Service de médecine interne 2, centre de référence national pour le lupus et le syndrome des antiphospholipides, institut E3M, groupe hospitalier Pitié-Salpêtrière, AP-HP, 47-83, boulevard de l'Hôpital, 75013 Paris, France; Sorbonne universités, UPMC université Paris 06, 75013 Paris, France."
B Combe,4.423962628651249,"Service d'Immuno-Rhumatologie, Centre Gui-de-Chauliac, Hôpital Saint-Eloi, Montpellier, France."
Pierre Cochat,4.421081730453402,"Centre de Référence des Maladies Rénales Rares, Hôpital Femme Mère Enfant, 59 Boulevard Pinel, Hospices Civils de Lyon, Université Claude-Bernard Lyon 1, 69677 Bron Cedex, France."
Cécile Frachette,4.420686677523462,"Pediatric Nephrology, Rheumatology, Dermatology Unit, Hospices Civils de Lyon, France."
David Goncalves,4.417727113832518,"Immunology Laboratory, Hospices Civils de Lyon, Lyon Sud Hospital, Pierre Benite, France."
Hassane Izzedine,4.411609489411903,"Department of Nephrology, Pitie-Salpetriere Hospital, Paris, France. hassan.izzedine@psl.ap-hop-paris.fr"
Yosra Thabet,4.40404339640416,"EA2216 Immunology, Pathology and Immunotherapy, European University of Brittany, Brest, France."
Kunihiko Moriya,4.403893986868417,"Laboratory of Human Genetics of Infectious Diseases, Necker Branch, INSERM UMR1163, Necker Hospital for Sick Children, Paris, France.
Imagine Institute, University of Paris, Paris, France."
B Crestani,4.401685784517324,"Service de Pneumologie, Hôpital Bichat-Claude Bernard, Paris Cedex, France."
Aleth Perdriger,4.400445097144141,"Rheumatology Department, Rennes Teaching Hospital, Rennes, France. aleth.perdriger@chu-rennes.fr"
G Gondran,4.391308213844712,"Service de médecine interne A, hôpital Dupuytren, CHU de Limoges, 87000 Limoges, France."
Helene Desmurs-Clavel,4.389508632848589,"Département de médecine interne, Hôpital Edouard Herriot, Hospices Civils de Lyon, Lyon, France."
Felix Ackermann,4.389508632848589,"Département de médecine interne, Hôpital Foch, Suresnes, France."
Drifa Belhadi,4.389508632848589,"Departement d'Epidémiologie et de Recherche Clinique, Hôpital Bichat, APHP, Université de Paris, Paris, France."
Jean Emmanuel Kahn,4.389508632848589,"Département de Médecine Interne, Hôpital Ambroise Paré, APHP, Université de Versailles-Saint-Quentin en Yvelines, France."
Francoise Sarrot-Reynauld,4.389508632848589,"Département de médecine interne, Hôpital Michallon, CHU de Grenoble Alpes, Grenoble, France."
Diane Rouzaud,4.389508632848589,"Département de Médecine Interne, Hôpital Bichat, Assistance Publique Hôpitaux de Paris (APHP), Institut national de la santé et de la recherche médicale (INSERM) U1149, Université de Paris, Paris, France."
Sébastien de Almeida Chaves,4.389508632848589,"Département de Médecine Interne, Hôpital Purpan, Centre Hospitalo-Universitaire (CHU) de Toulouse, Toulouse, France."
Laurent Misery,4.387859441765738,"University of Western Brittany, Laboratory of Neurosciences of Brest, Brest, France, Breton Competence Centre of Rare Neuro-Muscular Diseases and Neuropathies with Cutaneous-Mucosal Symptoms, Brest, France, Department of dermatology."
B Bonnotte,4.3852281476873145,"Service de médecine interne et d'immunologie clinique, CHU François-Mitterrand, 21079 Dijon, France."
Giorgina Barbara Piccoli,4.381825414137203,"Néphrologie et Dialyse, Centre Hospitalier Le Mans, Le Mans, France."
L Guillevin,4.380689509514546,"Académie nationale de médecine, 16, rue Bonaparte, 75006 Paris, France."
Mériem Belhocine,4.365549225580654,"AP-HP, Cochin Hospital, Internal Medicine Department, Centre de référence maladies auto-immunes et systémiques rares d'île de France, 27 Rue du Faubourg Saint Jacques, 75014, Paris, France."
Michel Dreyfus,4.365549225580654,"Caen University Hospital, Gynecology and Obstetrics Department, Caen, France."
Odile Souchaud-Debouverie,4.365549225580654,"Poitiers University Hospital, Internal Medicine Department, Poitiers, France."
Vassilis Tsatsaris,4.365549225580654,"AP-HP, Cochin Hospital, Port-Royal maternity, Gynecology and Obstetrics Department, DHU Risks in Pregnancy, INSERM U1139, Paris, France."
Catherine Deneux-Tharaux,4.365549225580654,"INSERM U1153, Obstetrical, Perinatal and Paediatric Epidemiology (EPOPé research team), DHU Risks in Pregnancy, Université Paris Descartes, Paris, France."
Rozenn Le Bloas,4.3655369904690655,"INSERM UMR 1064, Nantes, France.
Institut de Transplantation Urologie Néphrologie (ITUN), Université de Nantes, Nantes, France."
Mélanie Néel,4.3655369904690655,"INSERM UMR 1064, Nantes, France.
Institut de Transplantation Urologie Néphrologie (ITUN), Université de Nantes, Nantes, France."
Anne Moreau,4.3655369904690655,"Department of pathology, Centre Hospitalier Universitaire, Nantes, France."
Caroline Mary,4.3655369904690655,"INSERM UMR 1064, Nantes, France.
Institut de Transplantation Urologie Néphrologie (ITUN), Université de Nantes, Nantes, France.
OSE Immunotherapeutics, Nantes, France."
Awena Le Fur,4.3655369904690655,"INSERM UMR 1064, Nantes, France.
Institut de Transplantation Urologie Néphrologie (ITUN), Université de Nantes, Nantes, France.
Department of nephrology and immunology, Centre Hospitalier Universitaire, Nantes, France."
Patrick Lacolley,4.360793100456382,"Université de Lorraine, INSERM, DCAC, F-54000, Nancy, France."
M-A Bouldouyre,4.347239851669866,"Service de médecine interne et de maladies infectieuses, centre hospitalier Robert-Ballanger, 1, boulevard Robert-Ballanger, 93602 Aulnay-sous-Bois cedex, France."
J Chevalier,4.347239851669866,"Service de médecine interne et de maladies infectieuses, centre hospitalier Robert-Ballanger, 1, boulevard Robert-Ballanger, 93602 Aulnay-sous-Bois cedex, France."
